playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478831,2021,Kevin Stenlund,CBJ,C,4on5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478831,2021,Kevin Stenlund,CBJ,C,5on4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,other,38,2530.0,30.0,17.72,0.5,0.54,0.71,0.32,0.71,0.36,145.0,3.72,0.38,0.36,0.7,0.15,3.07,1.34,0.38,0.38,0.38,0.0,3.0,3.0,3.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,0.0,0.0,20.0,2.0,1.0,1.0,4.0,2.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,10.0,6.0,6.0,1.0,0.1,0.0,0.0,0.48,0.48,0.48,30.0,6.0,4.0,6.0,14.0,2.0,3.0,14.0,11.0,20.0,11.0,2610.0,0.0,0.0,0.0,2.0,51.6,8.92,8.32,8.92,8.32,49.0,24.0,26.0,99.0,9.0,1.0,0.0,51.0,13.0,9.0,2.11,1.66,5.15,2.0,1.0,6.0,99.0,73.0,73.0,1.19,0.45,0.45,9.66,9.66,9.02,21.95,8.93,8.61,8.93,8.61,21.0,9.0,11.0,41.0,9.0,4.0,2.0,12.0,6.0,12.0,0.42,0.69,7.82,0.0,1.0,8.0,41.0,30.0,30.0,0.35,1.53,1.53,7.75,7.75,7.56,9.27,7.79,47.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,all,38,40632.0,781.0,19.15,0.58,0.48,0.57,0.47,0.57,0.48,165.0,61.89,6.43,4.95,13.26,2.09,35.85,23.42,6.12,6.4,6.1,11.0,11.0,61.0,25.0,17.0,103.0,28.0,6.0,3.0,1.0,13.0,0.0,28.0,36.0,55.0,80.0,3.0,6.0,262.0,13.0,20.0,11.0,55.0,24.0,7.0,1.52,2.84,2.07,3.0,2.0,1.0,103.47,86.0,86.15,4.0,1.14,1.19,1.32,6.25,6.24,6.09,781.0,187.0,65.0,151.0,378.0,110.0,102.0,130.0,439.0,262.0,299.0,97754.0,6.0,4.0,2.0,12.0,402.63,43.81,41.55,43.83,41.59,401.0,164.0,163.0,728.0,50.0,23.0,3.0,419.0,105.0,41.0,12.57,12.8,18.44,19.0,11.0,20.0,725.15,565.0,562.28,7.01,5.95,5.95,44.88,44.93,43.23,301.54,31.33,30.01,31.76,30.4,303.0,120.0,130.0,553.0,35.0,31.0,11.0,322.0,67.0,34.0,8.77,8.2,14.36,12.0,6.0,17.0,561.06,423.0,430.14,4.3,7.2,7.2,28.42,28.65,27.97,73.55,80.53,1427.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,5on5,38,30093.0,647.0,19.15,0.46,0.5,0.47,0.5,0.47,0.51,217.0,39.6,3.34,2.78,8.69,1.33,22.77,17.09,3.25,3.31,3.23,6.0,1.0,36.0,20.0,12.0,68.0,11.0,4.0,0.0,0.0,11.0,0.0,18.0,23.0,32.0,52.0,3.0,6.0,207.0,9.0,14.0,8.0,39.0,16.0,1.0,1.19,1.88,0.27,3.0,1.0,0.0,68.47,56.0,56.15,3.0,0.58,0.0,0.15,3.76,3.75,3.67,647.0,101.0,55.0,136.0,355.0,92.0,90.0,91.0,374.0,207.0,241.0,81038.0,6.0,4.0,2.0,10.0,224.13,17.24,16.89,17.26,16.93,218.0,98.0,95.0,411.0,18.0,9.0,0.0,246.0,60.0,10.0,7.05,7.3,2.88,9.0,7.0,2.0,408.15,316.0,313.28,3.11,1.28,1.28,19.07,19.12,18.8,253.29,19.98,19.18,20.42,19.58,249.0,106.0,116.0,471.0,23.0,25.0,8.0,280.0,55.0,20.0,7.54,6.71,5.74,11.0,5.0,7.0,479.06,355.0,362.14,3.58,5.27,5.27,18.29,18.53,18.22,55.55,54.92,1252.0,1251.0,0.3,0.96,11.0,17.0,8.0,16.0
8473563,2021,Nicklas Backstrom,WSH,C,4on5,38,319.0,16.0,9.95,0.0,0.19,0.1,0.17,0.0,0.19,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,6.0,0.0,9.0,3.0,3.0,2.0,8.0,1.0,13.0,3712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,1.07,0.89,1.07,0.89,7.0,0.0,2.0,9.0,1.0,1.0,0.0,3.0,3.0,1.0,0.19,0.42,0.46,0.0,0.0,1.0,9.0,7.0,7.0,0.13,0.07,0.07,1.13,1.13,0.95,1.3,5.62,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,5on4,38,7690.0,88.0,19.45,0.93,0.88,0.87,0.85,0.85,0.83,122.0,17.72,2.59,1.75,3.73,0.59,9.67,4.68,2.37,2.59,2.37,5.0,7.0,21.0,2.0,1.0,24.0,13.0,1.0,3.0,1.0,2.0,0.0,8.0,9.0,20.0,22.0,0.0,0.0,34.0,2.0,3.0,2.0,12.0,5.0,6.0,0.15,0.65,1.8,0.0,0.0,1.0,24.0,23.0,23.0,0.0,0.44,1.19,1.17,1.87,1.87,1.81,88.0,79.0,0.0,9.0,0.0,13.0,6.0,23.0,46.0,34.0,7.0,3289.0,0.0,0.0,0.0,0.0,125.38,17.5,16.19,17.5,16.19,132.0,42.0,41.0,215.0,22.0,13.0,3.0,121.0,31.0,22.0,3.38,3.72,10.4,8.0,2.0,12.0,215.0,174.0,174.0,2.7,4.22,4.22,15.97,15.97,15.24,20.91,1.34,1.33,1.34,1.33,26.0,5.0,1.0,32.0,2.0,1.0,1.0,27.0,3.0,1.0,0.63,0.38,0.33,1.0,0.0,1.0,32.0,31.0,31.0,0.24,0.33,0.33,1.25,1.25,1.24,5.78,0.81,86.0,15.0,0.0,0.03,0.0,2.0,0.0,2.0
8476454,2021,Ryan Nugent-Hopkins,EDM,C,other,54,2544.0,44.0,22.67,0.74,0.56,0.68,0.43,0.68,0.42,142.0,8.57,1.89,0.81,1.05,0.23,4.94,2.08,1.79,1.89,1.79,0.0,2.0,9.0,2.0,4.0,15.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,8.0,10.0,0.0,0.0,5.0,2.0,3.0,2.0,6.0,3.0,2.0,0.28,0.38,1.24,0.0,0.0,1.0,15.0,11.0,11.0,0.0,0.23,0.0,0.0,2.12,2.12,2.0,44.0,10.0,10.0,3.0,21.0,7.0,6.0,12.0,19.0,5.0,8.0,2962.0,0.0,0.0,0.0,0.0,48.28,11.0,10.39,11.0,10.39,47.0,18.0,19.0,84.0,10.0,2.0,1.0,25.0,26.0,14.0,1.01,3.24,6.75,0.0,3.0,7.0,84.0,65.0,65.0,1.22,1.04,1.04,11.18,11.18,10.58,22.14,3.96,3.92,3.96,3.92,26.0,5.0,9.0,40.0,6.0,2.0,0.0,19.0,8.0,4.0,0.69,1.0,2.27,1.0,2.0,3.0,40.0,31.0,31.0,0.38,0.29,0.29,4.04,4.04,4.02,8.27,6.52,57.0,77.0,0.0,0.04,0.0,1.0,0.0,1.0
8476454,2021,Ryan Nugent-Hopkins,EDM,C,all,54,63170.0,1135.0,38.54,0.59,0.52,0.54,0.51,0.53,0.51,199.0,121.02,13.04,8.86,24.33,3.75,65.46,48.57,12.56,13.14,12.65,18.0,16.0,137.0,27.0,42.0,206.0,44.0,10.0,6.0,2.0,28.0,4.0,61.0,55.0,127.0,154.0,5.0,10.0,145.0,39.0,40.0,32.0,113.0,40.0,11.0,4.06,5.11,3.87,2.0,4.0,4.0,207.82,164.0,164.7,13.0,2.04,0.99,1.79,13.29,13.29,12.88,1135.0,213.0,189.0,165.0,568.0,131.0,141.0,171.0,692.0,145.0,209.0,133752.0,10.0,16.0,8.0,27.0,601.05,70.22,67.24,70.4,67.42,612.0,213.0,258.0,1083.0,82.0,37.0,9.0,541.0,217.0,67.0,16.24,26.93,27.06,20.0,30.0,32.0,1086.93,825.0,827.53,11.08,7.84,7.84,73.46,73.54,71.11,523.48,48.3,47.12,48.67,47.49,538.0,191.0,182.0,911.0,49.0,30.0,4.0,546.0,141.0,42.0,16.53,16.82,14.94,13.0,20.0,16.0,912.44,729.0,732.58,7.96,5.71,5.71,50.55,50.98,50.13,119.24,111.84,2163.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0
8476454,2021,Ryan Nugent-Hopkins,EDM,C,5on5,54,43572.0,848.0,38.54,0.47,0.53,0.48,0.53,0.46,0.53,302.0,71.53,7.49,4.98,15.67,2.27,38.46,29.13,7.19,7.58,7.28,8.0,5.0,80.0,18.0,27.0,125.0,19.0,6.0,5.0,1.0,21.0,1.0,31.0,34.0,74.0,92.0,3.0,6.0,120.0,37.0,28.0,25.0,66.0,25.0,7.0,2.51,3.2,1.78,2.0,3.0,1.0,126.82,98.0,98.7,12.0,1.04,0.61,1.42,7.11,7.1,6.92,848.0,116.0,113.0,142.0,477.0,100.0,109.0,121.0,518.0,120.0,153.0,117767.0,6.0,10.0,5.0,23.0,322.06,27.73,26.98,27.91,27.16,326.0,123.0,165.0,614.0,36.0,22.0,5.0,335.0,93.0,21.0,10.16,11.68,5.88,12.0,18.0,6.0,617.93,449.0,451.53,4.45,4.03,4.03,28.15,28.23,27.78,383.04,31.11,30.28,31.48,30.65,390.0,144.0,137.0,671.0,29.0,24.0,3.0,410.0,102.0,22.0,12.88,11.98,6.25,12.0,13.0,4.0,672.44,534.0,537.59,5.16,4.08,4.08,32.18,32.61,32.04,94.92,84.75,1960.0,1707.0,1.66,0.65,24.0,16.0,19.0,14.0
8476454,2021,Ryan Nugent-Hopkins,EDM,C,4on5,54,6290.0,148.0,35.91,0.19,0.14,0.17,0.16,0.2,0.19,121.0,11.7,1.29,0.71,1.46,0.36,3.46,7.71,1.27,1.29,1.27,2.0,0.0,15.0,0.0,1.0,16.0,4.0,2.0,0.0,1.0,1.0,1.0,5.0,6.0,13.0,13.0,0.0,0.0,19.0,0.0,4.0,1.0,9.0,5.0,1.0,0.26,0.7,0.33,0.0,1.0,1.0,16.0,15.0,15.0,1.0,0.17,0.0,0.33,1.13,1.13,1.11,148.0,5.0,66.0,13.0,64.0,8.0,22.0,19.0,99.0,19.0,0.0,9125.0,0.0,0.0,0.0,0.0,23.69,2.39,2.36,2.39,2.36,27.0,4.0,2.0,33.0,5.0,1.0,1.0,20.0,10.0,1.0,0.64,1.42,0.33,3.0,1.0,1.0,33.0,31.0,31.0,0.28,0.33,0.33,2.34,2.34,2.32,90.13,9.91,9.64,9.91,9.64,91.0,36.0,33.0,160.0,9.0,3.0,1.0,97.0,18.0,12.0,2.28,2.19,5.44,0.0,2.0,7.0,160.0,127.0,127.0,2.04,1.12,1.12,10.83,10.83,10.62,2.59,15.96,46.0,238.0,0.01,0.18,1.0,2.0,1.0,2.0
8476454,2021,Ryan Nugent-Hopkins,EDM,C,5on4,54,10764.0,95.0,37.4,0.91,0.94,0.91,0.93,0.89,0.93,130.0,28.39,2.31,2.32,5.94,0.86,18.27,9.3,2.24,2.31,2.24,8.0,9.0,32.0,7.0,10.0,49.0,18.0,1.0,1.0,0.0,4.0,2.0,18.0,13.0,31.0,38.0,2.0,4.0,0.0,0.0,3.0,4.0,31.0,7.0,1.0,0.95,0.84,0.52,0.0,0.0,1.0,49.0,39.0,39.0,0.0,0.6,0.39,0.04,2.86,2.86,2.78,95.0,82.0,0.0,7.0,6.0,16.0,4.0,19.0,56.0,0.0,47.0,2277.0,4.0,4.0,2.0,4.0,204.56,28.81,27.22,28.81,27.22,209.0,68.0,71.0,348.0,31.0,12.0,2.0,160.0,86.0,31.0,4.37,10.35,14.09,5.0,8.0,18.0,348.0,277.0,277.0,5.09,2.44,2.44,31.46,31.46,30.1,25.0,2.96,2.91,2.96,2.91,27.0,6.0,3.0,36.0,5.0,1.0,0.0,18.0,11.0,4.0,0.59,1.38,0.99,0.0,3.0,2.0,36.0,33.0,33.0,0.32,0.22,0.22,3.06,3.06,3.03,5.95,0.38,65.0,5.0,0.03,0.02,1.0,1.0,1.0,1.0
8475193,2021,Tomas Tatar,NJD,L,other,69,2195.0,45.0,21.25,0.55,0.5,0.71,0.55,0.76,0.54,195.0,4.62,1.15,0.3,0.74,0.13,2.25,1.44,1.12,1.15,1.12,1.0,0.0,3.0,3.0,3.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.19,0.0,0.96,0.0,0.0,1.0,9.0,6.0,6.0,1.0,0.09,0.0,0.0,1.23,1.23,1.21,45.0,12.0,3.0,1.0,29.0,17.0,5.0,5.0,18.0,1.0,0.0,4866.0,0.0,0.0,0.0,2.0,33.64,6.79,5.58,6.79,5.58,32.0,15.0,16.0,63.0,4.0,2.0,0.0,31.0,5.0,11.0,1.33,0.54,4.92,1.0,0.0,3.0,63.0,47.0,47.0,0.74,0.49,0.49,7.04,7.04,5.8,9.74,5.52,5.12,5.52,5.12,8.0,7.0,11.0,26.0,4.0,0.0,0.0,4.0,2.0,9.0,0.12,0.28,5.12,0.0,1.0,3.0,26.0,15.0,15.0,0.12,0.0,0.0,5.64,5.64,5.24,10.2,10.2,98.0,81.0,0.01,0.0,1.0,0.0,1.0,0.0
8475193,2021,Tomas Tatar,NJD,L,all,69,61157.0,1463.0,34.33,0.54,0.49,0.56,0.49,0.56,0.49,503.0,131.58,15.66,9.1,28.65,4.4,69.35,49.83,15.11,15.45,14.91,8.0,7.0,126.0,51.0,49.0,226.0,29.0,14.0,8.0,4.0,33.0,6.0,47.0,69.0,112.0,163.0,9.0,18.0,16.0,67.0,24.0,25.0,114.0,44.0,19.0,4.42,5.38,5.86,1.0,7.0,6.0,223.06,177.0,175.06,11.0,1.99,1.38,3.06,14.58,14.45,14.11,1463.0,196.0,105.0,252.0,910.0,203.0,198.0,198.0,864.0,16.0,23.0,189808.0,18.0,30.0,15.0,25.0,585.63,54.1,51.1,53.57,50.6,586.0,226.0,281.0,1093.0,45.0,37.0,11.0,610.0,152.0,50.0,18.88,18.25,16.98,15.0,13.0,17.0,1074.19,812.0,800.06,8.46,8.38,8.5,54.06,53.59,51.15,470.84,45.49,44.35,46.17,45.03,483.0,166.0,199.0,848.0,52.0,30.0,8.0,469.0,139.0,41.0,13.96,17.13,14.4,27.0,12.0,13.0,868.18,649.0,659.99,6.18,5.88,6.26,45.41,45.98,45.13,154.02,160.05,2892.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0
8475193,2021,Tomas Tatar,NJD,L,5on5,69,51698.0,1276.0,34.33,0.51,0.51,0.53,0.5,0.52,0.5,489.0,111.22,13.1,7.46,24.39,3.59,57.92,43.53,12.61,12.88,12.41,5.0,6.0,107.0,43.0,37.0,187.0,22.0,11.0,7.0,4.0,29.0,5.0,37.0,61.0,96.0,139.0,9.0,18.0,11.0,63.0,21.0,17.0,97.0,37.0,16.0,3.88,4.69,4.53,1.0,5.0,5.0,184.06,150.0,148.06,9.0,1.56,1.36,3.04,11.62,11.49,11.22,1276.0,153.0,100.0,236.0,787.0,168.0,182.0,173.0,753.0,11.0,19.0,154383.0,18.0,28.0,14.0,23.0,477.08,39.41,38.17,38.88,37.67,483.0,177.0,221.0,881.0,33.0,30.0,9.0,503.0,126.0,31.0,15.65,15.18,8.58,14.0,10.0,9.0,862.19,660.0,648.06,6.17,6.61,6.73,38.86,38.39,37.63,435.18,37.36,36.75,38.05,37.43,449.0,150.0,180.0,779.0,48.0,30.0,8.0,441.0,129.0,29.0,13.2,15.9,8.26,27.0,11.0,10.0,799.18,599.0,610.0,5.74,5.88,5.87,37.24,37.81,37.47,113.37,109.8,2357.0,2376.0,1.1,1.31,27.0,36.0,20.0,30.0
8475193,2021,Tomas Tatar,NJD,L,4on5,69,47.0,5.0,3.12,0.0,0.12,0.0,0.12,0.0,0.09,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8475193,2021,Tomas Tatar,NJD,L,5on4,69,7217.0,137.0,32.24,0.77,0.81,0.79,0.85,0.77,0.81,329.0,15.75,1.41,1.34,3.52,0.68,9.18,4.87,1.37,1.41,1.37,2.0,1.0,16.0,5.0,9.0,30.0,5.0,2.0,1.0,0.0,3.0,1.0,8.0,6.0,14.0,19.0,0.0,0.0,4.0,2.0,2.0,7.0,13.0,7.0,1.0,0.35,0.69,0.38,0.0,2.0,0.0,30.0,21.0,21.0,1.0,0.34,0.02,0.02,1.73,1.73,1.68,137.0,31.0,2.0,14.0,90.0,18.0,10.0,20.0,89.0,4.0,0.0,11353.0,0.0,0.0,0.0,0.0,74.92,7.9,7.35,7.9,7.35,71.0,34.0,43.0,148.0,8.0,5.0,2.0,76.0,21.0,8.0,1.9,2.54,3.47,0.0,3.0,5.0,148.0,105.0,105.0,1.54,1.28,1.28,8.17,8.17,7.71,22.82,2.35,2.23,2.35,2.23,23.0,8.0,8.0,39.0,0.0,0.0,0.0,21.0,7.0,3.0,0.53,0.8,1.02,0.0,0.0,0.0,39.0,31.0,31.0,0.26,0.0,0.39,2.22,2.22,2.11,17.26,4.16,290.0,53.0,0.0,0.08,0.0,2.0,0.0,2.0
8478451,2021,Ethan Bear,CAR,D,other,53,1227.0,26.0,13.18,0.79,0.59,0.61,0.5,0.64,0.49,115.0,2.1,0.08,0.1,0.5,0.07,1.13,1.13,0.08,0.08,0.08,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.02,0.0,0.0,0.1,0.1,0.1,26.0,6.0,4.0,3.0,13.0,6.0,3.0,6.0,11.0,0.0,0.0,4695.0,0.0,0.0,0.0,2.0,12.94,2.53,2.5,2.53,2.5,14.0,4.0,2.0,20.0,1.0,0.0,0.0,8.0,7.0,3.0,0.27,0.82,1.43,0.0,0.0,1.0,20.0,18.0,18.0,0.18,0.0,0.0,2.71,2.71,2.68,7.02,0.68,0.67,0.68,0.67,5.0,5.0,3.0,13.0,0.0,0.0,0.0,6.0,4.0,0.0,0.19,0.48,0.0,0.0,0.0,0.0,13.0,10.0,10.0,0.13,0.0,0.0,0.81,0.81,0.8,15.87,10.89,102.0,103.0,0.44,0.0,1.0,1.0,1.0,0.0
